collection_id,dataset_id,development_stage,disease,organism,raw_data_location,cell_type
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,keratinocyte
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,keratinocyte stem cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,kidney capillary endothelial cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,kidney cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,kidney collecting duct epithelial cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,kidney collecting duct principal cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,kidney cortex artery cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,kidney distal convoluted tubule epithelial cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,kidney interstitial fibroblast
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,kidney loop of Henle ascending limb epithelial cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,kidney loop of Henle thick ascending limb epithelial cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,kidney proximal convoluted tubule epithelial cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,kidney proximal straight tubule epithelial cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,large intestine goblet cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,late pro-B cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,leukocyte
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,luminal epithelial cell of mammary gland
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,lung macrophage
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,lung neuroendocrine cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,lymphocyte
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,lymphoid lineage restricted progenitor cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,macrophage
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,macrophage dendritic cell progenitor
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,mast cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,mature NK T cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,mature alpha-beta T cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,medium spiny neuron
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,megakaryocyte-erythroid progenitor cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,mesangial cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,mesenchymal cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,mesenchymal stem cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,mesenchymal stem cell of adipose tissue
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,microglial cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,monocyte
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,mucus secreting cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,myeloid cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,myeloid dendritic cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,myeloid leukocyte
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,naive B cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,naive T cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,natural killer cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,neural stem cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,neuroendocrine cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,neuroepithelial stem cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,neuron
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,neutrophil
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,non-classical monocyte
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,oligodendrocyte
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,oligodendrocyte precursor cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,pancreatic A cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,pancreatic D cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,pancreatic PP cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,pancreatic acinar cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,pancreatic ductal cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,pancreatic stellate cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,pericyte
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,plasma cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,plasmacytoid dendritic cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,plasmatocyte
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,precursor B cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,proerythroblast
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,professional antigen presenting cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,promonocyte
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,pulmonary interstitial fibroblast
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,regular atrial cardiac myocyte
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,regular ventricular cardiac myocyte
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,regulatory T cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,respiratory basal cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,secretory cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,skeletal muscle satellite cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,smooth muscle cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,smooth muscle cell of the pulmonary artery
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,smooth muscle cell of trachea
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,stem cell of epidermis
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,stromal cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,thymocyte
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,type B pancreatic cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,type I pneumocyte
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,type II pneumocyte
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,f16a8f4d-bc97-43c5-a2f6-bbda952e4c5c,4 weeks,normal,Mus musculus,raw.X,vein endothelial cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,ef47280b-3e68-4188-a49a-7b8374c8a6f2,18 month-old stage,normal,Mus musculus,raw.X,endothelial cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,ef47280b-3e68-4188-a49a-7b8374c8a6f2,20 month-old stage and over,normal,Mus musculus,raw.X,leukocyte
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,ef47280b-3e68-4188-a49a-7b8374c8a6f2,20 month-old stage and over,normal,Mus musculus,raw.X,pancreatic A cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,ef47280b-3e68-4188-a49a-7b8374c8a6f2,20 month-old stage and over,normal,Mus musculus,raw.X,pancreatic D cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,ef47280b-3e68-4188-a49a-7b8374c8a6f2,20 month-old stage and over,normal,Mus musculus,raw.X,pancreatic PP cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,ef47280b-3e68-4188-a49a-7b8374c8a6f2,20 month-old stage and over,normal,Mus musculus,raw.X,pancreatic acinar cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,ef47280b-3e68-4188-a49a-7b8374c8a6f2,20 month-old stage and over,normal,Mus musculus,raw.X,pancreatic ductal cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,ef47280b-3e68-4188-a49a-7b8374c8a6f2,20 month-old stage and over,normal,Mus musculus,raw.X,pancreatic stellate cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,ef47280b-3e68-4188-a49a-7b8374c8a6f2,20 month-old stage and over,normal,Mus musculus,raw.X,type B pancreatic cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,ec6c52b8-3368-4f72-a416-1ade0dab97bf,18 month-old stage,normal,Mus musculus,raw.X,B cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,ec6c52b8-3368-4f72-a416-1ade0dab97bf,20 month-old stage and over,normal,Mus musculus,raw.X,T cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,ec6c52b8-3368-4f72-a416-1ade0dab97bf,3 month-old stage,normal,Mus musculus,raw.X,endothelial cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,ec6c52b8-3368-4f72-a416-1ade0dab97bf,3 month-old stage,normal,Mus musculus,raw.X,macrophage
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,ec6c52b8-3368-4f72-a416-1ade0dab97bf,3 month-old stage,normal,Mus musculus,raw.X,mesenchymal stem cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,ec6c52b8-3368-4f72-a416-1ade0dab97bf,3 month-old stage,normal,Mus musculus,raw.X,skeletal muscle satellite cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,e80d4e1c-672f-496a-8f32-37eab34f727d,18 month-old stage,normal,Mus musculus,raw.X,B cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,e80d4e1c-672f-496a-8f32-37eab34f727d,20 month-old stage and over,normal,Mus musculus,raw.X,"CD4-positive, alpha-beta T cell"
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,e80d4e1c-672f-496a-8f32-37eab34f727d,3 month-old stage,normal,Mus musculus,raw.X,"CD8-positive, alpha-beta T cell"
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,e80d4e1c-672f-496a-8f32-37eab34f727d,3 month-old stage,normal,Mus musculus,raw.X,granulocyte
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,e80d4e1c-672f-496a-8f32-37eab34f727d,3 month-old stage,normal,Mus musculus,raw.X,natural killer cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,e80d4e1c-672f-496a-8f32-37eab34f727d,3 month-old stage,normal,Mus musculus,raw.X,proerythroblast
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,e3b8c485-7811-407e-99ed-c7d574be9d7c,18 month-old stage,normal,Mus musculus,raw.X,endothelial cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,e3b8c485-7811-407e-99ed-c7d574be9d7c,20 month-old stage and over,normal,Mus musculus,raw.X,leukocyte
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,e3b8c485-7811-407e-99ed-c7d574be9d7c,3 month-old stage,normal,Mus musculus,raw.X,pancreatic A cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,e3b8c485-7811-407e-99ed-c7d574be9d7c,3 month-old stage,normal,Mus musculus,raw.X,pancreatic D cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,e3b8c485-7811-407e-99ed-c7d574be9d7c,3 month-old stage,normal,Mus musculus,raw.X,pancreatic PP cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,e3b8c485-7811-407e-99ed-c7d574be9d7c,3 month-old stage,normal,Mus musculus,raw.X,pancreatic acinar cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,e3b8c485-7811-407e-99ed-c7d574be9d7c,3 month-old stage,normal,Mus musculus,raw.X,pancreatic ductal cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,e3b8c485-7811-407e-99ed-c7d574be9d7c,3 month-old stage,normal,Mus musculus,raw.X,pancreatic stellate cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,e3b8c485-7811-407e-99ed-c7d574be9d7c,3 month-old stage,normal,Mus musculus,raw.X,type B pancreatic cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,e2b469d4-b5c3-4a35-9d19-ee71ce61cae0,18 month-old stage,normal,Mus musculus,raw.X,B cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,e2b469d4-b5c3-4a35-9d19-ee71ce61cae0,20 month-old stage and over,normal,Mus musculus,raw.X,T cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,e2b469d4-b5c3-4a35-9d19-ee71ce61cae0,3 month-old stage,normal,Mus musculus,raw.X,erythroblast
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,e2b469d4-b5c3-4a35-9d19-ee71ce61cae0,4 weeks,normal,Mus musculus,raw.X,granulocyte
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,e2b469d4-b5c3-4a35-9d19-ee71ce61cae0,4 weeks,normal,Mus musculus,raw.X,immature NK T cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,e2b469d4-b5c3-4a35-9d19-ee71ce61cae0,4 weeks,normal,Mus musculus,raw.X,macrophage
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,e2b469d4-b5c3-4a35-9d19-ee71ce61cae0,4 weeks,normal,Mus musculus,raw.X,macrophage dendritic cell progenitor
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,e2b469d4-b5c3-4a35-9d19-ee71ce61cae0,4 weeks,normal,Mus musculus,raw.X,mature NK T cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,e2b469d4-b5c3-4a35-9d19-ee71ce61cae0,4 weeks,normal,Mus musculus,raw.X,megakaryocyte-erythroid progenitor cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,e2b469d4-b5c3-4a35-9d19-ee71ce61cae0,4 weeks,normal,Mus musculus,raw.X,natural killer cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,e2b469d4-b5c3-4a35-9d19-ee71ce61cae0,4 weeks,normal,Mus musculus,raw.X,plasma cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,e2b469d4-b5c3-4a35-9d19-ee71ce61cae0,4 weeks,normal,Mus musculus,raw.X,proerythroblast
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,de4e7a0c-91b2-44e4-b382-87da74c9efb6,20 month-old stage and over,normal,Mus musculus,raw.X,enterocyte of epithelium of large intestine
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,de4e7a0c-91b2-44e4-b382-87da74c9efb6,20 month-old stage and over,normal,Mus musculus,raw.X,epithelial cell of large intestine
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,de4e7a0c-91b2-44e4-b382-87da74c9efb6,20 month-old stage and over,normal,Mus musculus,raw.X,hematopoietic stem cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,de4e7a0c-91b2-44e4-b382-87da74c9efb6,20 month-old stage and over,normal,Mus musculus,raw.X,intestinal crypt stem cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,de4e7a0c-91b2-44e4-b382-87da74c9efb6,20 month-old stage and over,normal,Mus musculus,raw.X,large intestine goblet cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,db55b719-6102-493a-9251-404bc501d0de,18 month-old stage,normal,Mus musculus,raw.X,"CD4-positive, alpha-beta T cell"
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,db55b719-6102-493a-9251-404bc501d0de,20 month-old stage and over,normal,Mus musculus,raw.X,basophil
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,db55b719-6102-493a-9251-404bc501d0de,3 month-old stage,normal,Mus musculus,raw.X,early pro-B cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,db55b719-6102-493a-9251-404bc501d0de,3 month-old stage,normal,Mus musculus,raw.X,granulocyte
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,db55b719-6102-493a-9251-404bc501d0de,3 month-old stage,normal,Mus musculus,raw.X,granulocyte monocyte progenitor cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,db55b719-6102-493a-9251-404bc501d0de,3 month-old stage,normal,Mus musculus,raw.X,granulocytopoietic cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,db55b719-6102-493a-9251-404bc501d0de,3 month-old stage,normal,Mus musculus,raw.X,hematopoietic stem cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,db55b719-6102-493a-9251-404bc501d0de,3 month-old stage,normal,Mus musculus,raw.X,immature B cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,db55b719-6102-493a-9251-404bc501d0de,3 month-old stage,normal,Mus musculus,raw.X,late pro-B cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,db55b719-6102-493a-9251-404bc501d0de,3 month-old stage,normal,Mus musculus,raw.X,lymphoid lineage restricted progenitor cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,db55b719-6102-493a-9251-404bc501d0de,3 month-old stage,normal,Mus musculus,raw.X,macrophage
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,db55b719-6102-493a-9251-404bc501d0de,3 month-old stage,normal,Mus musculus,raw.X,mature alpha-beta T cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,db55b719-6102-493a-9251-404bc501d0de,3 month-old stage,normal,Mus musculus,raw.X,megakaryocyte-erythroid progenitor cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,db55b719-6102-493a-9251-404bc501d0de,3 month-old stage,normal,Mus musculus,raw.X,naive B cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,db55b719-6102-493a-9251-404bc501d0de,3 month-old stage,normal,Mus musculus,raw.X,natural killer cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,db55b719-6102-493a-9251-404bc501d0de,3 month-old stage,normal,Mus musculus,raw.X,precursor B cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,db55b719-6102-493a-9251-404bc501d0de,3 month-old stage,normal,Mus musculus,raw.X,promonocyte
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,cbd62079-bed8-4aa1-9659-670f9cb51f9d,18 month-old stage,normal,Mus musculus,raw.X,B cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,cbd62079-bed8-4aa1-9659-670f9cb51f9d,20 month-old stage and over,normal,Mus musculus,raw.X,T cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,cbd62079-bed8-4aa1-9659-670f9cb51f9d,3 month-old stage,normal,Mus musculus,raw.X,endothelial cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,cbd62079-bed8-4aa1-9659-670f9cb51f9d,3 month-old stage,normal,Mus musculus,raw.X,macrophage
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,cbd62079-bed8-4aa1-9659-670f9cb51f9d,3 month-old stage,normal,Mus musculus,raw.X,mesenchymal stem cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,cbd62079-bed8-4aa1-9659-670f9cb51f9d,3 month-old stage,normal,Mus musculus,raw.X,skeletal muscle satellite cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,c9096ac4-ea44-4cf9-82f4-af05cb83eb24,18 month-old stage,normal,Mus musculus,raw.X,basal cell of epidermis
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,c9096ac4-ea44-4cf9-82f4-af05cb83eb24,20 month-old stage and over,normal,Mus musculus,raw.X,keratinocyte
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,c9096ac4-ea44-4cf9-82f4-af05cb83eb24,3 month-old stage,normal,Mus musculus,raw.X,keratinocyte
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,c2878000-d3f0-4d30-9a8a-2139a13c72f8,18 month-old stage,normal,Mus musculus,raw.X,B cell
0b9d8a04-bb9d-44da-aa27-705bb65b54eb,c2878000-d3f0-4d30-9a8a-2139a13c72f8,20 month-old stage and over,normal,Mus musculus,raw.X,"CD4-positive, alpha-beta T cell"
