,tissue_ontology_term_id,organism_ontology_term_id,tissue_original_ontology_term_id,dataset_id,disease_ontology_term_id,self_reported_ethnicity_ontology_term_id,sex_ontology_term_id,publication_citation,gene_ontology_term_id,cell_type_ontology_term_id,n_cells_cell_type,n_cells_tissue,n,me,pc,tpc,tissue_name,organism_name,gene_name,cell_type_name,disease_name,self_reported_ethnicity_name,sex_name,tissue_original_name
533,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001629,CL:0005012,375,290857,17,1.9911117553710938,0.04533333333333334,5.8447965838883024e-05,nose,Homo sapiens,,multi-ciliated epithelial cell,chronic rhinitis,,female,nose
534,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001629,CL:0009089,3,290857,2,1.9669092893600464,0.6666666666666666,6.876231275162709e-06,nose,Homo sapiens,,lung pericyte,chronic rhinitis,,female,nose
535,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001629,CL:0011026,639,290857,48,2.0149097442626953,0.07511737089201878,0.00016502955060390502,nose,Homo sapiens,,progenitor cell,chronic rhinitis,,female,nose
536,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001629,CL:0011115,3645,290857,301,1.9863759798068936,0.08257887517146777,0.0010348728069119876,nose,Homo sapiens,,precursor cell,chronic rhinitis,,female,nose
537,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001629,CL:0019001,89,290857,6,2.0025459925333657,0.06741573033707865,2.0628693825488128e-05,nose,Homo sapiens,,tracheobronchial serous cell,chronic rhinitis,,female,nose
538,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001629,CL:0019019,39,290857,1,2.167217969894409,0.02564102564102564,3.4381156375813543e-06,nose,Homo sapiens,,tracheobronchial smooth muscle cell,chronic rhinitis,,female,nose
539,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001629,CL:1000312,2,290857,1,2.025374412536621,0.5,3.4381156375813543e-06,nose,Homo sapiens,,bronchial goblet cell,chronic rhinitis,,female,nose
540,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001629,CL:1001603,24,290857,3,1.825802485148112,0.125,1.0314346912744064e-05,nose,Homo sapiens,,lung macrophage,chronic rhinitis,,female,nose
541,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001629,CL:2000093,100,290857,8,2.0088109970092773,0.08,2.7504925100650835e-05,nose,Homo sapiens,,bronchus fibroblast of lung,chronic rhinitis,,female,nose
542,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001629,CL:4028006,32,290857,1,2.4640820026397705,0.03125,3.4381156375813543e-06,nose,Homo sapiens,,alveolar type 2 fibroblast cell,chronic rhinitis,,female,nose
543,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001629,CL:4030023,4,290857,1,1.720093846321106,0.25,3.4381156375813543e-06,nose,Homo sapiens,,respiratory hillock cell,chronic rhinitis,,female,nose
544,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001630,CL:0000003,12523,290857,443,1.914098046434114,0.035374910165295856,0.00152308522744854,nose,Homo sapiens,,native cell,chronic rhinitis,,female,nose
545,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001630,CL:0000066,4760,290857,167,1.9376407097913548,0.03508403361344538,0.0005741653114760862,nose,Homo sapiens,,epithelial cell,chronic rhinitis,,female,nose
546,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001630,CL:0000071,335,290857,7,1.7477941513061523,0.020895522388059702,2.406680946306948e-05,nose,Homo sapiens,,blood vessel endothelial cell,chronic rhinitis,,female,nose
547,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001630,CL:0000097,105,290857,3,2.163136641184489,0.02857142857142857,1.0314346912744064e-05,nose,Homo sapiens,,mast cell,chronic rhinitis,,female,nose
548,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001630,CL:0000145,218,290857,7,1.9771642684936523,0.03211009174311927,2.406680946306948e-05,nose,Homo sapiens,,professional antigen presenting cell,chronic rhinitis,,female,nose
549,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001630,CL:0000150,435,290857,16,1.8968619108200073,0.0367816091954023,5.500985020130167e-05,nose,Homo sapiens,,glandular epithelial cell,chronic rhinitis,,female,nose
550,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001630,CL:0000151,1997,290857,76,1.80276147942794,0.03805708562844266,0.00026129678845618294,nose,Homo sapiens,,secretory cell,chronic rhinitis,,female,nose
551,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001630,CL:0000158,595,290857,21,1.8896864028204055,0.03529411764705882,7.220042838920844e-05,nose,Homo sapiens,,club cell,chronic rhinitis,,female,nose
552,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001630,CL:0000313,753,290857,28,1.6791929517473494,0.03718459495351926,9.626723785227792e-05,nose,Homo sapiens,,serous secreting cell,chronic rhinitis,,female,nose
553,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001630,CL:0000319,511,290857,23,1.8239165596340015,0.04500978473581213,7.907665966437116e-05,nose,Homo sapiens,,mucus secreting cell,chronic rhinitis,,female,nose
554,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001630,CL:0000451,194,290857,4,2.064763307571411,0.020618556701030927,1.3752462550325417e-05,nose,Homo sapiens,,dendritic cell,chronic rhinitis,,female,nose
555,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001630,CL:0000542,1253,290857,56,1.7894209453037806,0.0446927374301676,0.00019253447570455584,nose,Homo sapiens,,lymphocyte,chronic rhinitis,,female,nose
556,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001630,CL:0000576,44,290857,5,2.080328178405762,0.11363636363636363,1.7190578187906772e-05,nose,Homo sapiens,,monocyte,chronic rhinitis,,female,nose
557,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001630,CL:0000622,33,290857,1,1.869563341140747,0.030303030303030304,3.4381156375813543e-06,nose,Homo sapiens,,acinar cell,chronic rhinitis,,female,nose
558,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001630,CL:0000624,38,290857,1,1.6500006914138794,0.02631578947368421,3.4381156375813543e-06,nose,Homo sapiens,,"CD4-positive, alpha-beta T cell",chronic rhinitis,,female,nose
559,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001630,CL:0000738,1620,290857,71,1.844207978584397,0.043827160493827164,0.00024410621026827616,nose,Homo sapiens,,leukocyte,chronic rhinitis,,female,nose
560,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001630,CL:0000766,364,290857,14,2.061677932739258,0.038461538461538464,4.813361892613896e-05,nose,Homo sapiens,,myeloid leukocyte,chronic rhinitis,,female,nose
561,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001630,CL:0000784,3,290857,1,1.867709755897522,0.3333333333333333,3.4381156375813543e-06,nose,Homo sapiens,,plasmacytoid dendritic cell,chronic rhinitis,,female,nose
562,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001630,CL:0000786,1215,290857,55,1.7919558438387784,0.04526748971193416,0.00018909636006697448,nose,Homo sapiens,,plasma cell,chronic rhinitis,,female,nose
563,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001630,CL:0000842,1491,290857,65,1.8287425114558293,0.043594902749832326,0.00022347751644278803,nose,Homo sapiens,,mononuclear cell,chronic rhinitis,,female,nose
564,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001630,CL:0000860,39,290857,4,2.169443130493164,0.10256410256410256,1.3752462550325417e-05,nose,Homo sapiens,,classical monocyte,chronic rhinitis,,female,nose
565,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001630,CL:0000875,5,290857,1,1.7238681316375732,0.2,3.4381156375813543e-06,nose,Homo sapiens,,non-classical monocyte,chronic rhinitis,,female,nose
566,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001630,CL:0002145,351,290857,5,2.0586820602416993,0.014245014245014245,1.7190578187906772e-05,nose,Homo sapiens,,ciliated columnar cell of tracheobronchial tree,chronic rhinitis,,female,nose
567,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001630,CL:0002368,3952,290857,139,1.9486222301455711,0.035172064777327934,0.00047789807362380826,nose,Homo sapiens,,respiratory epithelial cell,chronic rhinitis,,female,nose
568,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001630,CL:0002399,191,290857,3,2.1304477055867515,0.015706806282722512,1.0314346912744064e-05,nose,Homo sapiens,,CD1c-positive myeloid dendritic cell,chronic rhinitis,,female,nose
569,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001630,CL:0002480,402,290857,15,1.8986817677815755,0.03731343283582089,5.1571734563720314e-05,nose,Homo sapiens,,nasal mucosa goblet cell,chronic rhinitis,,female,nose
570,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001630,CL:0002543,311,290857,6,1.7238895098368328,0.01929260450160772,2.0628693825488128e-05,nose,Homo sapiens,,vein endothelial cell,chronic rhinitis,,female,nose
571,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001630,CL:0002553,132,290857,6,1.867209752400716,0.045454545454545456,2.0628693825488128e-05,nose,Homo sapiens,,fibroblast of lung,chronic rhinitis,,female,nose
572,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001630,CL:0002632,946,290857,26,1.9221856043888972,0.02748414376321353,8.939100657711522e-05,nose,Homo sapiens,,epithelial cell of lower respiratory tract,chronic rhinitis,,female,nose
573,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001630,CL:0002633,3006,290857,113,1.954705027352392,0.03759148369926813,0.000388507067046693,nose,Homo sapiens,,respiratory basal cell,chronic rhinitis,,female,nose
574,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001630,CL:0005006,38,290857,5,2.028633880615234,0.13157894736842105,1.7190578187906772e-05,nose,Homo sapiens,,ionocyte,chronic rhinitis,,female,nose
575,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001630,CL:0011026,639,290857,26,1.9263483194204478,0.0406885758998435,8.939100657711522e-05,nose,Homo sapiens,,progenitor cell,chronic rhinitis,,female,nose
576,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001630,CL:0011115,3645,290857,139,1.949400977265063,0.03813443072702332,0.00047789807362380826,nose,Homo sapiens,,precursor cell,chronic rhinitis,,female,nose
577,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001630,CL:0019001,89,290857,1,1.6859427690505981,0.011235955056179775,3.4381156375813543e-06,nose,Homo sapiens,,tracheobronchial serous cell,chronic rhinitis,,female,nose
578,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001630,CL:1001568,24,290857,1,1.8912218809127808,0.041666666666666664,3.4381156375813543e-06,nose,Homo sapiens,,pulmonary artery endothelial cell,chronic rhinitis,,female,nose
579,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001630,CL:1001603,24,290857,3,1.8603655497233074,0.125,1.0314346912744064e-05,nose,Homo sapiens,,lung macrophage,chronic rhinitis,,female,nose
580,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001630,CL:2000093,100,290857,4,1.7137227058410645,0.04,1.3752462550325417e-05,nose,Homo sapiens,,bronchus fibroblast of lung,chronic rhinitis,,female,nose
581,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001630,CL:4028006,32,290857,2,2.1741836071014404,0.0625,6.876231275162709e-06,nose,Homo sapiens,,alveolar type 2 fibroblast cell,chronic rhinitis,,female,nose
582,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001631,CL:0000003,12675,290857,692,1.9656719582618316,0.054595660749506905,0.0023791760212062973,nose,Homo sapiens,,native cell,chronic rhinitis,,female,nose
583,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001631,CL:0000066,4789,290857,318,1.9749406538669418,0.06640217164334934,0.0010933207727508707,nose,Homo sapiens,,epithelial cell,chronic rhinitis,,female,nose
584,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001631,CL:0000071,335,290857,23,1.9796152529509172,0.06865671641791045,7.907665966437116e-05,nose,Homo sapiens,,blood vessel endothelial cell,chronic rhinitis,,female,nose
585,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001631,CL:0000097,105,290857,5,2.11434268951416,0.047619047619047616,1.7190578187906772e-05,nose,Homo sapiens,,mast cell,chronic rhinitis,,female,nose
586,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001631,CL:0000145,221,290857,11,1.855234146118164,0.049773755656108594,3.78192720133949e-05,nose,Homo sapiens,,professional antigen presenting cell,chronic rhinitis,,female,nose
587,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001631,CL:0000150,435,290857,20,1.9290147781372071,0.04597701149425287,6.876231275162709e-05,nose,Homo sapiens,,glandular epithelial cell,chronic rhinitis,,female,nose
588,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001631,CL:0000151,1997,290857,81,1.9015836362485532,0.04056084126189284,0.0002784873666440897,nose,Homo sapiens,,secretory cell,chronic rhinitis,,female,nose
589,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001631,CL:0000158,595,290857,38,1.9000246148360402,0.06386554621848739,0.00013064839422809147,nose,Homo sapiens,,club cell,chronic rhinitis,,female,nose
590,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001631,CL:0000235,27,290857,2,1.8824818134307861,0.07407407407407407,6.876231275162709e-06,nose,Homo sapiens,,macrophage,chronic rhinitis,,female,nose
591,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001631,CL:0000313,753,290857,15,1.8380921681722004,0.0199203187250996,5.1571734563720314e-05,nose,Homo sapiens,,serous secreting cell,chronic rhinitis,,female,nose
592,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001631,CL:0000319,511,290857,22,1.8723553744229404,0.043052837573385516,7.56385440267898e-05,nose,Homo sapiens,,mucus secreting cell,chronic rhinitis,,female,nose
593,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001631,CL:0000451,194,290857,9,1.849179161919488,0.04639175257731959,3.094304073823219e-05,nose,Homo sapiens,,dendritic cell,chronic rhinitis,,female,nose
594,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001631,CL:0000542,1334,290857,34,1.9920369316549862,0.025487256371814093,0.00011689593167776605,nose,Homo sapiens,,lymphocyte,chronic rhinitis,,female,nose
595,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001631,CL:0000576,44,290857,2,2.2442426681518555,0.045454545454545456,6.876231275162709e-06,nose,Homo sapiens,,monocyte,chronic rhinitis,,female,nose
596,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001631,CL:0000622,33,290857,1,2.4924261569976807,0.030303030303030304,3.4381156375813543e-06,nose,Homo sapiens,,acinar cell,chronic rhinitis,,female,nose
597,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001631,CL:0000624,38,290857,1,2.1583645343780518,0.02631578947368421,3.4381156375813543e-06,nose,Homo sapiens,,"CD4-positive, alpha-beta T cell",chronic rhinitis,,female,nose
598,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001631,CL:0000625,81,290857,3,2.4605433146158853,0.037037037037037035,1.0314346912744064e-05,nose,Homo sapiens,,"CD8-positive, alpha-beta T cell",chronic rhinitis,,female,nose
599,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001631,CL:0000738,1704,290857,52,1.9845582521878755,0.03051643192488263,0.00017878201315423044,nose,Homo sapiens,,leukocyte,chronic rhinitis,,female,nose
600,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001631,CL:0000766,367,290857,17,1.9860121783088236,0.04632152588555858,5.8447965838883024e-05,nose,Homo sapiens,,myeloid leukocyte,chronic rhinitis,,female,nose
601,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001631,CL:0000784,3,290857,1,1.7055668830871582,0.3333333333333333,3.4381156375813543e-06,nose,Homo sapiens,,plasmacytoid dendritic cell,chronic rhinitis,,female,nose
602,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001631,CL:0000786,1215,290857,30,1.9396419525146484,0.024691358024691357,0.00010314346912744063,nose,Homo sapiens,,plasma cell,chronic rhinitis,,female,nose
603,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001631,CL:0000791,119,290857,4,2.3849985599517822,0.03361344537815126,1.3752462550325417e-05,nose,Homo sapiens,,mature alpha-beta T cell,chronic rhinitis,,female,nose
604,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001631,CL:0000842,1572,290857,45,1.9746744791666666,0.02862595419847328,0.00015471520369116096,nose,Homo sapiens,,mononuclear cell,chronic rhinitis,,female,nose
605,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001631,CL:0000860,39,290857,1,2.4265637397766113,0.02564102564102564,3.4381156375813543e-06,nose,Homo sapiens,,classical monocyte,chronic rhinitis,,female,nose
606,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001631,CL:0000861,3,290857,1,1.6226885318756104,0.3333333333333333,3.4381156375813543e-06,nose,Homo sapiens,,elicited macrophage,chronic rhinitis,,female,nose
607,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000001631,CL:0000875,5,290857,1,2.0619218349456787,0.2,3.4381156375813543e-06,nose,Homo sapiens,,non-classical monocyte,chronic rhinitis,,female,nose
