collection_id,dataset_id,development_stage,disease,organism,raw_data_location,cell_type
3116d060-0a8e-4767-99bb-e866badea1ed,452f8dfe-52f1-4990-a73a-7117422a5934,eighth decade human stage,normal,Homo sapiens,raw.X,pericyte
3116d060-0a8e-4767-99bb-e866badea1ed,452f8dfe-52f1-4990-a73a-7117422a5934,eighth decade human stage,normal,Homo sapiens,raw.X,regular ventricular cardiac myocyte
3116d060-0a8e-4767-99bb-e866badea1ed,452f8dfe-52f1-4990-a73a-7117422a5934,eighth decade human stage,normal,Homo sapiens,raw.X,smooth muscle cell
3116d060-0a8e-4767-99bb-e866badea1ed,452f8dfe-52f1-4990-a73a-7117422a5934,eighth decade human stage,normal,Homo sapiens,raw.X,vein endothelial cell
3116d060-0a8e-4767-99bb-e866badea1ed,3add6c93-7e8c-4f7a-8056-3354ae777757,fifth decade human stage,normal,Homo sapiens,raw.X,B cell
3116d060-0a8e-4767-99bb-e866badea1ed,3add6c93-7e8c-4f7a-8056-3354ae777757,fifth decade human stage,normal,Homo sapiens,raw.X,"CD14-low, CD16-positive monocyte"
3116d060-0a8e-4767-99bb-e866badea1ed,3add6c93-7e8c-4f7a-8056-3354ae777757,fifth decade human stage,normal,Homo sapiens,raw.X,CD14-positive monocyte
3116d060-0a8e-4767-99bb-e866badea1ed,3add6c93-7e8c-4f7a-8056-3354ae777757,fifth decade human stage,normal,Homo sapiens,raw.X,"CD16-positive, CD56-dim natural killer cell, human"
3116d060-0a8e-4767-99bb-e866badea1ed,3add6c93-7e8c-4f7a-8056-3354ae777757,fifth decade human stage,normal,Homo sapiens,raw.X,"CD8-positive, alpha-beta T cell"
3116d060-0a8e-4767-99bb-e866badea1ed,3add6c93-7e8c-4f7a-8056-3354ae777757,fifth decade human stage,normal,Homo sapiens,raw.X,"CD8-positive, alpha-beta cytotoxic T cell"
3116d060-0a8e-4767-99bb-e866badea1ed,3add6c93-7e8c-4f7a-8056-3354ae777757,fifth decade human stage,normal,Homo sapiens,raw.X,"activated CD4-positive, alpha-beta T cell"
3116d060-0a8e-4767-99bb-e866badea1ed,3add6c93-7e8c-4f7a-8056-3354ae777757,fifth decade human stage,normal,Homo sapiens,raw.X,capillary endothelial cell
3116d060-0a8e-4767-99bb-e866badea1ed,3add6c93-7e8c-4f7a-8056-3354ae777757,fifth decade human stage,normal,Homo sapiens,raw.X,cardiac pacemaker cell of sinoatrial node
3116d060-0a8e-4767-99bb-e866badea1ed,3add6c93-7e8c-4f7a-8056-3354ae777757,fifth decade human stage,normal,Homo sapiens,raw.X,"dendritic cell, human"
3116d060-0a8e-4767-99bb-e866badea1ed,3add6c93-7e8c-4f7a-8056-3354ae777757,fifth decade human stage,normal,Homo sapiens,raw.X,"effector memory CD8-positive, alpha-beta T cell"
3116d060-0a8e-4767-99bb-e866badea1ed,3add6c93-7e8c-4f7a-8056-3354ae777757,fifth decade human stage,normal,Homo sapiens,raw.X,endocardial cell
3116d060-0a8e-4767-99bb-e866badea1ed,3add6c93-7e8c-4f7a-8056-3354ae777757,fifth decade human stage,normal,Homo sapiens,raw.X,endothelial cell
3116d060-0a8e-4767-99bb-e866badea1ed,3add6c93-7e8c-4f7a-8056-3354ae777757,fifth decade human stage,normal,Homo sapiens,raw.X,endothelial cell of artery
3116d060-0a8e-4767-99bb-e866badea1ed,3add6c93-7e8c-4f7a-8056-3354ae777757,fifth decade human stage,normal,Homo sapiens,raw.X,endothelial cell of lymphatic vessel
3116d060-0a8e-4767-99bb-e866badea1ed,3add6c93-7e8c-4f7a-8056-3354ae777757,fifth decade human stage,normal,Homo sapiens,raw.X,fat cell
3116d060-0a8e-4767-99bb-e866badea1ed,3add6c93-7e8c-4f7a-8056-3354ae777757,fifth decade human stage,normal,Homo sapiens,raw.X,fibroblast of cardiac tissue
3116d060-0a8e-4767-99bb-e866badea1ed,3add6c93-7e8c-4f7a-8056-3354ae777757,fifth decade human stage,normal,Homo sapiens,raw.X,glial cell
3116d060-0a8e-4767-99bb-e866badea1ed,3add6c93-7e8c-4f7a-8056-3354ae777757,fifth decade human stage,normal,Homo sapiens,raw.X,innate lymphoid cell
3116d060-0a8e-4767-99bb-e866badea1ed,3add6c93-7e8c-4f7a-8056-3354ae777757,fifth decade human stage,normal,Homo sapiens,raw.X,macrophage
3116d060-0a8e-4767-99bb-e866badea1ed,3add6c93-7e8c-4f7a-8056-3354ae777757,fifth decade human stage,normal,Homo sapiens,raw.X,mast cell
3116d060-0a8e-4767-99bb-e866badea1ed,3add6c93-7e8c-4f7a-8056-3354ae777757,fifth decade human stage,normal,Homo sapiens,raw.X,monocyte
3116d060-0a8e-4767-99bb-e866badea1ed,3add6c93-7e8c-4f7a-8056-3354ae777757,fifth decade human stage,normal,Homo sapiens,raw.X,"naive thymus-derived CD4-positive, alpha-beta T cell"
3116d060-0a8e-4767-99bb-e866badea1ed,3add6c93-7e8c-4f7a-8056-3354ae777757,fifth decade human stage,normal,Homo sapiens,raw.X,neutrophil
3116d060-0a8e-4767-99bb-e866badea1ed,3add6c93-7e8c-4f7a-8056-3354ae777757,fifth decade human stage,normal,Homo sapiens,raw.X,pericyte
3116d060-0a8e-4767-99bb-e866badea1ed,3add6c93-7e8c-4f7a-8056-3354ae777757,fifth decade human stage,normal,Homo sapiens,raw.X,regular atrial cardiac myocyte
3116d060-0a8e-4767-99bb-e866badea1ed,3add6c93-7e8c-4f7a-8056-3354ae777757,fifth decade human stage,normal,Homo sapiens,raw.X,smooth muscle cell
3116d060-0a8e-4767-99bb-e866badea1ed,3add6c93-7e8c-4f7a-8056-3354ae777757,fifth decade human stage,normal,Homo sapiens,raw.X,smooth muscle cell of the pulmonary artery
3116d060-0a8e-4767-99bb-e866badea1ed,3add6c93-7e8c-4f7a-8056-3354ae777757,fifth decade human stage,normal,Homo sapiens,raw.X,vein endothelial cell
3116d060-0a8e-4767-99bb-e866badea1ed,339756db-b41f-4abd-b520-125e62e1389f,third decade human stage,normal,Homo sapiens,raw.X,B cell
3116d060-0a8e-4767-99bb-e866badea1ed,339756db-b41f-4abd-b520-125e62e1389f,third decade human stage,normal,Homo sapiens,raw.X,"CD14-low, CD16-positive monocyte"
3116d060-0a8e-4767-99bb-e866badea1ed,339756db-b41f-4abd-b520-125e62e1389f,third decade human stage,normal,Homo sapiens,raw.X,"CD16-negative, CD56-bright natural killer cell, human"
3116d060-0a8e-4767-99bb-e866badea1ed,339756db-b41f-4abd-b520-125e62e1389f,third decade human stage,normal,Homo sapiens,raw.X,"CD8-positive, alpha-beta cytotoxic T cell"
3116d060-0a8e-4767-99bb-e866badea1ed,339756db-b41f-4abd-b520-125e62e1389f,third decade human stage,normal,Homo sapiens,raw.X,"activated CD4-positive, alpha-beta T cell"
3116d060-0a8e-4767-99bb-e866badea1ed,339756db-b41f-4abd-b520-125e62e1389f,third decade human stage,normal,Homo sapiens,raw.X,capillary endothelial cell
3116d060-0a8e-4767-99bb-e866badea1ed,339756db-b41f-4abd-b520-125e62e1389f,third decade human stage,normal,Homo sapiens,raw.X,cardiac pacemaker cell of sinoatrial node
3116d060-0a8e-4767-99bb-e866badea1ed,339756db-b41f-4abd-b520-125e62e1389f,third decade human stage,normal,Homo sapiens,raw.X,"dendritic cell, human"
3116d060-0a8e-4767-99bb-e866badea1ed,339756db-b41f-4abd-b520-125e62e1389f,third decade human stage,normal,Homo sapiens,raw.X,endocardial cell
3116d060-0a8e-4767-99bb-e866badea1ed,339756db-b41f-4abd-b520-125e62e1389f,third decade human stage,normal,Homo sapiens,raw.X,endothelial cell
3116d060-0a8e-4767-99bb-e866badea1ed,339756db-b41f-4abd-b520-125e62e1389f,third decade human stage,normal,Homo sapiens,raw.X,endothelial cell of artery
3116d060-0a8e-4767-99bb-e866badea1ed,339756db-b41f-4abd-b520-125e62e1389f,third decade human stage,normal,Homo sapiens,raw.X,endothelial cell of lymphatic vessel
3116d060-0a8e-4767-99bb-e866badea1ed,339756db-b41f-4abd-b520-125e62e1389f,third decade human stage,normal,Homo sapiens,raw.X,fat cell
3116d060-0a8e-4767-99bb-e866badea1ed,339756db-b41f-4abd-b520-125e62e1389f,third decade human stage,normal,Homo sapiens,raw.X,fibroblast of cardiac tissue
3116d060-0a8e-4767-99bb-e866badea1ed,339756db-b41f-4abd-b520-125e62e1389f,third decade human stage,normal,Homo sapiens,raw.X,glial cell
3116d060-0a8e-4767-99bb-e866badea1ed,339756db-b41f-4abd-b520-125e62e1389f,third decade human stage,normal,Homo sapiens,raw.X,macrophage
3116d060-0a8e-4767-99bb-e866badea1ed,339756db-b41f-4abd-b520-125e62e1389f,third decade human stage,normal,Homo sapiens,raw.X,mast cell
3116d060-0a8e-4767-99bb-e866badea1ed,339756db-b41f-4abd-b520-125e62e1389f,third decade human stage,normal,Homo sapiens,raw.X,monocyte
3116d060-0a8e-4767-99bb-e866badea1ed,339756db-b41f-4abd-b520-125e62e1389f,third decade human stage,normal,Homo sapiens,raw.X,mucosal invariant T cell
3116d060-0a8e-4767-99bb-e866badea1ed,339756db-b41f-4abd-b520-125e62e1389f,third decade human stage,normal,Homo sapiens,raw.X,"naive thymus-derived CD4-positive, alpha-beta T cell"
3116d060-0a8e-4767-99bb-e866badea1ed,339756db-b41f-4abd-b520-125e62e1389f,third decade human stage,normal,Homo sapiens,raw.X,neutrophil
3116d060-0a8e-4767-99bb-e866badea1ed,339756db-b41f-4abd-b520-125e62e1389f,third decade human stage,normal,Homo sapiens,raw.X,pericyte
3116d060-0a8e-4767-99bb-e866badea1ed,339756db-b41f-4abd-b520-125e62e1389f,third decade human stage,normal,Homo sapiens,raw.X,plasma cell
3116d060-0a8e-4767-99bb-e866badea1ed,339756db-b41f-4abd-b520-125e62e1389f,third decade human stage,normal,Homo sapiens,raw.X,regular atrial cardiac myocyte
3116d060-0a8e-4767-99bb-e866badea1ed,339756db-b41f-4abd-b520-125e62e1389f,third decade human stage,normal,Homo sapiens,raw.X,smooth muscle cell
3116d060-0a8e-4767-99bb-e866badea1ed,339756db-b41f-4abd-b520-125e62e1389f,third decade human stage,normal,Homo sapiens,raw.X,smooth muscle cell of the pulmonary artery
3116d060-0a8e-4767-99bb-e866badea1ed,339756db-b41f-4abd-b520-125e62e1389f,third decade human stage,normal,Homo sapiens,raw.X,vein endothelial cell
3116d060-0a8e-4767-99bb-e866badea1ed,2d8cb370-c23f-4ac3-bfb7-73c13838d741,fifth decade human stage,normal,Homo sapiens,raw.X,"CD8-positive, alpha-beta cytotoxic T cell"
3116d060-0a8e-4767-99bb-e866badea1ed,2d8cb370-c23f-4ac3-bfb7-73c13838d741,fifth decade human stage,normal,Homo sapiens,raw.X,capillary endothelial cell
3116d060-0a8e-4767-99bb-e866badea1ed,2d8cb370-c23f-4ac3-bfb7-73c13838d741,fifth decade human stage,normal,Homo sapiens,raw.X,"dendritic cell, human"
3116d060-0a8e-4767-99bb-e866badea1ed,2d8cb370-c23f-4ac3-bfb7-73c13838d741,fifth decade human stage,normal,Homo sapiens,raw.X,endothelial cell of artery
3116d060-0a8e-4767-99bb-e866badea1ed,2d8cb370-c23f-4ac3-bfb7-73c13838d741,fifth decade human stage,normal,Homo sapiens,raw.X,endothelial cell of lymphatic vessel
3116d060-0a8e-4767-99bb-e866badea1ed,2d8cb370-c23f-4ac3-bfb7-73c13838d741,fifth decade human stage,normal,Homo sapiens,raw.X,fibroblast of cardiac tissue
3116d060-0a8e-4767-99bb-e866badea1ed,2d8cb370-c23f-4ac3-bfb7-73c13838d741,fifth decade human stage,normal,Homo sapiens,raw.X,glial cell
3116d060-0a8e-4767-99bb-e866badea1ed,2d8cb370-c23f-4ac3-bfb7-73c13838d741,fifth decade human stage,normal,Homo sapiens,raw.X,macrophage
3116d060-0a8e-4767-99bb-e866badea1ed,2d8cb370-c23f-4ac3-bfb7-73c13838d741,fifth decade human stage,normal,Homo sapiens,raw.X,regular atrial cardiac myocyte
3116d060-0a8e-4767-99bb-e866badea1ed,2d8cb370-c23f-4ac3-bfb7-73c13838d741,fifth decade human stage,normal,Homo sapiens,raw.X,regular ventricular cardiac myocyte
3116d060-0a8e-4767-99bb-e866badea1ed,2d8cb370-c23f-4ac3-bfb7-73c13838d741,fifth decade human stage,normal,Homo sapiens,raw.X,smooth muscle cell
3116d060-0a8e-4767-99bb-e866badea1ed,2d8cb370-c23f-4ac3-bfb7-73c13838d741,fifth decade human stage,normal,Homo sapiens,raw.X,smooth muscle cell of the pulmonary artery
3116d060-0a8e-4767-99bb-e866badea1ed,2ba63296-1a3d-4469-814e-ed9708e6c104,eighth decade human stage,normal,Homo sapiens,raw.X,endothelial cell of artery
3116d060-0a8e-4767-99bb-e866badea1ed,2ba63296-1a3d-4469-814e-ed9708e6c104,eighth decade human stage,normal,Homo sapiens,raw.X,endothelial cell of lymphatic vessel
3116d060-0a8e-4767-99bb-e866badea1ed,2ba63296-1a3d-4469-814e-ed9708e6c104,eighth decade human stage,normal,Homo sapiens,raw.X,fat cell
3116d060-0a8e-4767-99bb-e866badea1ed,2ba63296-1a3d-4469-814e-ed9708e6c104,eighth decade human stage,normal,Homo sapiens,raw.X,fibroblast of cardiac tissue
3116d060-0a8e-4767-99bb-e866badea1ed,2ba63296-1a3d-4469-814e-ed9708e6c104,eighth decade human stage,normal,Homo sapiens,raw.X,mucosal invariant T cell
3116d060-0a8e-4767-99bb-e866badea1ed,2ba63296-1a3d-4469-814e-ed9708e6c104,eighth decade human stage,normal,Homo sapiens,raw.X,pericyte
3116d060-0a8e-4767-99bb-e866badea1ed,2ba63296-1a3d-4469-814e-ed9708e6c104,eighth decade human stage,normal,Homo sapiens,raw.X,regular ventricular cardiac myocyte
3116d060-0a8e-4767-99bb-e866badea1ed,2ba63296-1a3d-4469-814e-ed9708e6c104,eighth decade human stage,normal,Homo sapiens,raw.X,smooth muscle cell
3116d060-0a8e-4767-99bb-e866badea1ed,2ba63296-1a3d-4469-814e-ed9708e6c104,eighth decade human stage,normal,Homo sapiens,raw.X,vein endothelial cell
3116d060-0a8e-4767-99bb-e866badea1ed,25681e1c-a4f6-4948-aa5f-39d1f239f182,fifth decade human stage,normal,Homo sapiens,raw.X,B cell
3116d060-0a8e-4767-99bb-e866badea1ed,25681e1c-a4f6-4948-aa5f-39d1f239f182,third decade human stage,normal,Homo sapiens,raw.X,"CD14-low, CD16-positive monocyte"
3116d060-0a8e-4767-99bb-e866badea1ed,25681e1c-a4f6-4948-aa5f-39d1f239f182,third decade human stage,normal,Homo sapiens,raw.X,CD14-positive monocyte
3116d060-0a8e-4767-99bb-e866badea1ed,25681e1c-a4f6-4948-aa5f-39d1f239f182,third decade human stage,normal,Homo sapiens,raw.X,"CD16-negative, CD56-bright natural killer cell, human"
3116d060-0a8e-4767-99bb-e866badea1ed,25681e1c-a4f6-4948-aa5f-39d1f239f182,third decade human stage,normal,Homo sapiens,raw.X,"CD8-positive, alpha-beta T cell"
3116d060-0a8e-4767-99bb-e866badea1ed,25681e1c-a4f6-4948-aa5f-39d1f239f182,third decade human stage,normal,Homo sapiens,raw.X,"CD8-positive, alpha-beta cytotoxic T cell"
3116d060-0a8e-4767-99bb-e866badea1ed,25681e1c-a4f6-4948-aa5f-39d1f239f182,third decade human stage,normal,Homo sapiens,raw.X,"activated CD4-positive, alpha-beta T cell"
3116d060-0a8e-4767-99bb-e866badea1ed,25681e1c-a4f6-4948-aa5f-39d1f239f182,third decade human stage,normal,Homo sapiens,raw.X,capillary endothelial cell
3116d060-0a8e-4767-99bb-e866badea1ed,25681e1c-a4f6-4948-aa5f-39d1f239f182,third decade human stage,normal,Homo sapiens,raw.X,cardiac pacemaker cell of sinoatrial node
3116d060-0a8e-4767-99bb-e866badea1ed,25681e1c-a4f6-4948-aa5f-39d1f239f182,third decade human stage,normal,Homo sapiens,raw.X,"dendritic cell, human"
3116d060-0a8e-4767-99bb-e866badea1ed,25681e1c-a4f6-4948-aa5f-39d1f239f182,third decade human stage,normal,Homo sapiens,raw.X,endocardial cell
3116d060-0a8e-4767-99bb-e866badea1ed,25681e1c-a4f6-4948-aa5f-39d1f239f182,third decade human stage,normal,Homo sapiens,raw.X,endothelial cell
3116d060-0a8e-4767-99bb-e866badea1ed,25681e1c-a4f6-4948-aa5f-39d1f239f182,third decade human stage,normal,Homo sapiens,raw.X,endothelial cell of artery
3116d060-0a8e-4767-99bb-e866badea1ed,25681e1c-a4f6-4948-aa5f-39d1f239f182,third decade human stage,normal,Homo sapiens,raw.X,endothelial cell of lymphatic vessel
3116d060-0a8e-4767-99bb-e866badea1ed,25681e1c-a4f6-4948-aa5f-39d1f239f182,third decade human stage,normal,Homo sapiens,raw.X,fat cell
3116d060-0a8e-4767-99bb-e866badea1ed,25681e1c-a4f6-4948-aa5f-39d1f239f182,third decade human stage,normal,Homo sapiens,raw.X,fibroblast of cardiac tissue
3116d060-0a8e-4767-99bb-e866badea1ed,25681e1c-a4f6-4948-aa5f-39d1f239f182,third decade human stage,normal,Homo sapiens,raw.X,glial cell
3116d060-0a8e-4767-99bb-e866badea1ed,25681e1c-a4f6-4948-aa5f-39d1f239f182,third decade human stage,normal,Homo sapiens,raw.X,macrophage
3116d060-0a8e-4767-99bb-e866badea1ed,25681e1c-a4f6-4948-aa5f-39d1f239f182,third decade human stage,normal,Homo sapiens,raw.X,mast cell
3116d060-0a8e-4767-99bb-e866badea1ed,25681e1c-a4f6-4948-aa5f-39d1f239f182,third decade human stage,normal,Homo sapiens,raw.X,monocyte
3116d060-0a8e-4767-99bb-e866badea1ed,25681e1c-a4f6-4948-aa5f-39d1f239f182,third decade human stage,normal,Homo sapiens,raw.X,mucosal invariant T cell
3116d060-0a8e-4767-99bb-e866badea1ed,25681e1c-a4f6-4948-aa5f-39d1f239f182,third decade human stage,normal,Homo sapiens,raw.X,"naive thymus-derived CD4-positive, alpha-beta T cell"
3116d060-0a8e-4767-99bb-e866badea1ed,25681e1c-a4f6-4948-aa5f-39d1f239f182,third decade human stage,normal,Homo sapiens,raw.X,neutrophil
3116d060-0a8e-4767-99bb-e866badea1ed,25681e1c-a4f6-4948-aa5f-39d1f239f182,third decade human stage,normal,Homo sapiens,raw.X,pericyte
3116d060-0a8e-4767-99bb-e866badea1ed,25681e1c-a4f6-4948-aa5f-39d1f239f182,third decade human stage,normal,Homo sapiens,raw.X,plasma cell
3116d060-0a8e-4767-99bb-e866badea1ed,25681e1c-a4f6-4948-aa5f-39d1f239f182,third decade human stage,normal,Homo sapiens,raw.X,regular atrial cardiac myocyte
3116d060-0a8e-4767-99bb-e866badea1ed,25681e1c-a4f6-4948-aa5f-39d1f239f182,third decade human stage,normal,Homo sapiens,raw.X,smooth muscle cell
3116d060-0a8e-4767-99bb-e866badea1ed,25681e1c-a4f6-4948-aa5f-39d1f239f182,third decade human stage,normal,Homo sapiens,raw.X,smooth muscle cell of the pulmonary artery
3116d060-0a8e-4767-99bb-e866badea1ed,25681e1c-a4f6-4948-aa5f-39d1f239f182,third decade human stage,normal,Homo sapiens,raw.X,vein endothelial cell
3116d060-0a8e-4767-99bb-e866badea1ed,2179a9b4-be5e-4e28-b1cd-cd3e07e19271,fifth decade human stage,normal,Homo sapiens,raw.X,T-helper 2 cell
3116d060-0a8e-4767-99bb-e866badea1ed,2179a9b4-be5e-4e28-b1cd-cd3e07e19271,fifth decade human stage,normal,Homo sapiens,raw.X,"dendritic cell, human"
3116d060-0a8e-4767-99bb-e866badea1ed,2179a9b4-be5e-4e28-b1cd-cd3e07e19271,fifth decade human stage,normal,Homo sapiens,raw.X,endocardial cell
3116d060-0a8e-4767-99bb-e866badea1ed,2179a9b4-be5e-4e28-b1cd-cd3e07e19271,fifth decade human stage,normal,Homo sapiens,raw.X,endothelial cell of artery
3116d060-0a8e-4767-99bb-e866badea1ed,2179a9b4-be5e-4e28-b1cd-cd3e07e19271,fifth decade human stage,normal,Homo sapiens,raw.X,fibroblast of cardiac tissue
3116d060-0a8e-4767-99bb-e866badea1ed,2179a9b4-be5e-4e28-b1cd-cd3e07e19271,fifth decade human stage,normal,Homo sapiens,raw.X,glial cell
3116d060-0a8e-4767-99bb-e866badea1ed,2179a9b4-be5e-4e28-b1cd-cd3e07e19271,fifth decade human stage,normal,Homo sapiens,raw.X,macrophage
3116d060-0a8e-4767-99bb-e866badea1ed,2179a9b4-be5e-4e28-b1cd-cd3e07e19271,fifth decade human stage,normal,Homo sapiens,raw.X,regular atrial cardiac myocyte
3116d060-0a8e-4767-99bb-e866badea1ed,2179a9b4-be5e-4e28-b1cd-cd3e07e19271,fifth decade human stage,normal,Homo sapiens,raw.X,smooth muscle cell
3116d060-0a8e-4767-99bb-e866badea1ed,2179a9b4-be5e-4e28-b1cd-cd3e07e19271,fifth decade human stage,normal,Homo sapiens,raw.X,smooth muscle cell of the pulmonary artery
3116d060-0a8e-4767-99bb-e866badea1ed,2104fbb8-8ce3-4740-8b6a-bcbb46a13c0f,fifth decade human stage,normal,Homo sapiens,raw.X,"CD14-low, CD16-positive monocyte"
3116d060-0a8e-4767-99bb-e866badea1ed,2104fbb8-8ce3-4740-8b6a-bcbb46a13c0f,fifth decade human stage,normal,Homo sapiens,raw.X,"CD16-positive, CD56-dim natural killer cell, human"
3116d060-0a8e-4767-99bb-e866badea1ed,2104fbb8-8ce3-4740-8b6a-bcbb46a13c0f,fifth decade human stage,normal,Homo sapiens,raw.X,capillary endothelial cell
3116d060-0a8e-4767-99bb-e866badea1ed,2104fbb8-8ce3-4740-8b6a-bcbb46a13c0f,fifth decade human stage,normal,Homo sapiens,raw.X,endocardial cell
3116d060-0a8e-4767-99bb-e866badea1ed,2104fbb8-8ce3-4740-8b6a-bcbb46a13c0f,fifth decade human stage,normal,Homo sapiens,raw.X,endothelial cell of artery
3116d060-0a8e-4767-99bb-e866badea1ed,2104fbb8-8ce3-4740-8b6a-bcbb46a13c0f,fifth decade human stage,normal,Homo sapiens,raw.X,fat cell
3116d060-0a8e-4767-99bb-e866badea1ed,2104fbb8-8ce3-4740-8b6a-bcbb46a13c0f,fifth decade human stage,normal,Homo sapiens,raw.X,fibroblast of cardiac tissue
3116d060-0a8e-4767-99bb-e866badea1ed,2104fbb8-8ce3-4740-8b6a-bcbb46a13c0f,fifth decade human stage,normal,Homo sapiens,raw.X,glial cell
3116d060-0a8e-4767-99bb-e866badea1ed,2104fbb8-8ce3-4740-8b6a-bcbb46a13c0f,fifth decade human stage,normal,Homo sapiens,raw.X,macrophage
3116d060-0a8e-4767-99bb-e866badea1ed,2104fbb8-8ce3-4740-8b6a-bcbb46a13c0f,fifth decade human stage,normal,Homo sapiens,raw.X,mesothelial cell
3116d060-0a8e-4767-99bb-e866badea1ed,2104fbb8-8ce3-4740-8b6a-bcbb46a13c0f,fifth decade human stage,normal,Homo sapiens,raw.X,pericyte
3116d060-0a8e-4767-99bb-e866badea1ed,2104fbb8-8ce3-4740-8b6a-bcbb46a13c0f,fifth decade human stage,normal,Homo sapiens,raw.X,regular atrial cardiac myocyte
3116d060-0a8e-4767-99bb-e866badea1ed,2104fbb8-8ce3-4740-8b6a-bcbb46a13c0f,fifth decade human stage,normal,Homo sapiens,raw.X,smooth muscle cell
3116d060-0a8e-4767-99bb-e866badea1ed,2104fbb8-8ce3-4740-8b6a-bcbb46a13c0f,fifth decade human stage,normal,Homo sapiens,raw.X,smooth muscle cell of the pulmonary artery
3116d060-0a8e-4767-99bb-e866badea1ed,2104fbb8-8ce3-4740-8b6a-bcbb46a13c0f,fifth decade human stage,normal,Homo sapiens,raw.X,vein endothelial cell
3116d060-0a8e-4767-99bb-e866badea1ed,1df5fa02-4a6e-4b00-a203-cb0a60e75637,sixth decade human stage,normal,Homo sapiens,raw.X,endocardial cell
3116d060-0a8e-4767-99bb-e866badea1ed,1df5fa02-4a6e-4b00-a203-cb0a60e75637,sixth decade human stage,normal,Homo sapiens,raw.X,endothelial cell of artery
3116d060-0a8e-4767-99bb-e866badea1ed,1df5fa02-4a6e-4b00-a203-cb0a60e75637,sixth decade human stage,normal,Homo sapiens,raw.X,fibroblast of cardiac tissue
3116d060-0a8e-4767-99bb-e866badea1ed,1df5fa02-4a6e-4b00-a203-cb0a60e75637,sixth decade human stage,normal,Homo sapiens,raw.X,glial cell
3116d060-0a8e-4767-99bb-e866badea1ed,1df5fa02-4a6e-4b00-a203-cb0a60e75637,sixth decade human stage,normal,Homo sapiens,raw.X,macrophage
3116d060-0a8e-4767-99bb-e866badea1ed,1df5fa02-4a6e-4b00-a203-cb0a60e75637,sixth decade human stage,normal,Homo sapiens,raw.X,regular ventricular cardiac myocyte
3116d060-0a8e-4767-99bb-e866badea1ed,1df5fa02-4a6e-4b00-a203-cb0a60e75637,sixth decade human stage,normal,Homo sapiens,raw.X,smooth muscle cell
3116d060-0a8e-4767-99bb-e866badea1ed,1df5fa02-4a6e-4b00-a203-cb0a60e75637,sixth decade human stage,normal,Homo sapiens,raw.X,smooth muscle cell of the pulmonary artery
3116d060-0a8e-4767-99bb-e866badea1ed,1df5fa02-4a6e-4b00-a203-cb0a60e75637,sixth decade human stage,normal,Homo sapiens,raw.X,vein endothelial cell
3116d060-0a8e-4767-99bb-e866badea1ed,1b0f8473-f847-4e41-be8b-4dc861860650,seventh decade human stage,normal,Homo sapiens,raw.X,CD14-positive monocyte
3116d060-0a8e-4767-99bb-e866badea1ed,1b0f8473-f847-4e41-be8b-4dc861860650,seventh decade human stage,normal,Homo sapiens,raw.X,"CD8-positive, alpha-beta cytotoxic T cell"
3116d060-0a8e-4767-99bb-e866badea1ed,1b0f8473-f847-4e41-be8b-4dc861860650,seventh decade human stage,normal,Homo sapiens,raw.X,endothelial cell of artery
3116d060-0a8e-4767-99bb-e866badea1ed,1b0f8473-f847-4e41-be8b-4dc861860650,seventh decade human stage,normal,Homo sapiens,raw.X,endothelial cell of lymphatic vessel
3116d060-0a8e-4767-99bb-e866badea1ed,1b0f8473-f847-4e41-be8b-4dc861860650,seventh decade human stage,normal,Homo sapiens,raw.X,fat cell
3116d060-0a8e-4767-99bb-e866badea1ed,1b0f8473-f847-4e41-be8b-4dc861860650,seventh decade human stage,normal,Homo sapiens,raw.X,fibroblast of cardiac tissue
3116d060-0a8e-4767-99bb-e866badea1ed,1b0f8473-f847-4e41-be8b-4dc861860650,seventh decade human stage,normal,Homo sapiens,raw.X,glial cell
3116d060-0a8e-4767-99bb-e866badea1ed,1b0f8473-f847-4e41-be8b-4dc861860650,seventh decade human stage,normal,Homo sapiens,raw.X,macrophage
3116d060-0a8e-4767-99bb-e866badea1ed,1b0f8473-f847-4e41-be8b-4dc861860650,seventh decade human stage,normal,Homo sapiens,raw.X,mesothelial cell
3116d060-0a8e-4767-99bb-e866badea1ed,1b0f8473-f847-4e41-be8b-4dc861860650,seventh decade human stage,normal,Homo sapiens,raw.X,monocyte
3116d060-0a8e-4767-99bb-e866badea1ed,1b0f8473-f847-4e41-be8b-4dc861860650,seventh decade human stage,normal,Homo sapiens,raw.X,neutrophil
3116d060-0a8e-4767-99bb-e866badea1ed,1b0f8473-f847-4e41-be8b-4dc861860650,seventh decade human stage,normal,Homo sapiens,raw.X,plasma cell
3116d060-0a8e-4767-99bb-e866badea1ed,1b0f8473-f847-4e41-be8b-4dc861860650,seventh decade human stage,normal,Homo sapiens,raw.X,regular ventricular cardiac myocyte
3116d060-0a8e-4767-99bb-e866badea1ed,1b0f8473-f847-4e41-be8b-4dc861860650,seventh decade human stage,normal,Homo sapiens,raw.X,smooth muscle cell
3116d060-0a8e-4767-99bb-e866badea1ed,1b0f8473-f847-4e41-be8b-4dc861860650,seventh decade human stage,normal,Homo sapiens,raw.X,smooth muscle cell of the pulmonary artery
3116d060-0a8e-4767-99bb-e866badea1ed,1b0f8473-f847-4e41-be8b-4dc861860650,seventh decade human stage,normal,Homo sapiens,raw.X,vein endothelial cell
